date_time,hour,traffic_volume,weather_main,congestion_category,cluster
2016-08-11 22:00:00,22,2726,Rain,Medium,1
2016-08-11 23:00:00,23,1358,Rain,Medium,1
2016-08-12 00:00:00,0,874,Rain,Low,0
2016-08-12 01:00:00,1,556,Rain,Low,0
2016-08-12 02:00:00,2,436,Rain,Low,0
2016-08-12 03:00:00,3,549,Rain,Low,0
2016-08-12 04:00:00,4,1056,Rain,Low,0
2016-08-12 05:00:00,5,2864,Clouds,Medium,0
2016-08-12 06:00:00,6,5232,Clouds,Severe,2
2016-08-12 07:00:00,7,6034,Clouds,Severe,2
2016-08-12 08:00:00,8,5393,Clouds,Severe,2
2016-08-12 09:00:00,9,4497,Clouds,High,2
2016-08-12 10:00:00,10,4222,Clouds,High,2
2016-08-12 11:00:00,11,4394,Clouds,High,2
2016-08-12 12:00:00,12,4520,Clouds,High,2
2016-08-12 13:00:00,13,4568,Clouds,High,2
2016-08-12 14:00:00,14,4773,Clouds,High,2
2016-08-12 15:00:00,15,5442,Clouds,Severe,2
2016-08-12 16:00:00,16,5729,Rain,Severe,1
2016-08-12 17:00:00,17,4877,Rain,High,1
2016-08-12 18:00:00,18,3942,Rain,High,1
2016-08-12 19:00:00,19,3045,Rain,Medium,1
2016-08-12 20:00:00,20,2620,Rain,Medium,1
2016-08-12 21:00:00,21,2611,Rain,Medium,1
2016-08-12 22:00:00,22,2451,Rain,Medium,1
2016-08-12 23:00:00,23,1752,Rain,Medium,1
2016-08-13 00:00:00,0,1721,Clear,Medium,0
2016-08-13 01:00:00,1,1165,Rain,Low,0
2016-08-13 02:00:00,2,692,Clear,Low,0
2016-08-13 03:00:00,3,404,Rain,Low,0
2016-08-13 04:00:00,4,294,Clear,Low,0
2016-08-13 05:00:00,5,508,Clear,Low,0
2016-08-13 06:00:00,6,862,Rain,Low,0
2016-08-13 07:00:00,7,1115,Clear,Low,0
2016-08-13 08:00:00,8,1741,Clear,Medium,0
2016-08-13 09:00:00,9,2687,Clear,Medium,2
2016-08-13 10:00:00,10,3586,Clear,High,2
2016-08-13 11:00:00,11,4009,Clear,High,2
2016-08-13 12:00:00,12,4037,Clear,High,2
2016-08-13 13:00:00,13,4040,Clear,High,2
2016-08-13 14:00:00,14,4203,Clouds,High,2
2016-08-13 15:00:00,15,4195,Clouds,High,2
2016-08-13 16:00:00,16,4226,Clouds,High,2
2016-08-13 17:00:00,17,4001,Clear,High,2
2016-08-13 18:00:00,18,3942,Clear,High,2
2016-08-13 19:00:00,19,3782,Clear,High,2
2016-08-13 20:00:00,20,3650,Clear,High,2
2016-08-13 21:00:00,21,3258,Clouds,Medium,2
2016-08-13 22:00:00,22,3292,Clouds,Medium,2
2016-08-13 23:00:00,23,2239,Clouds,Medium,2
2016-08-14 00:00:00,0,1721,Clouds,Medium,0
2016-08-14 01:00:00,1,1165,Clouds,Low,0
2016-08-14 02:00:00,2,692,Clouds,Low,0
2016-08-14 03:00:00,3,404,Clouds,Low,0
2016-08-14 04:00:00,4,294,Clouds,Low,0
2016-08-14 05:00:00,5,468,Clouds,Low,0
2016-08-14 06:00:00,6,791,Clouds,Low,0
2016-08-14 07:00:00,7,1021,Clouds,Low,0
2016-08-14 08:00:00,8,1591,Clear,Medium,0
2016-08-14 09:00:00,9,2452,Clear,Medium,2
2016-08-14 10:00:00,10,3046,Clear,Medium,2
2016-08-14 11:00:00,11,3830,Clear,High,2
2016-08-14 12:00:00,12,4187,Clear,High,2
2016-08-14 13:00:00,13,3874,Clear,High,2
2016-08-14 14:00:00,14,4243,Clear,High,2
2016-08-14 15:00:00,15,4229,Clear,High,2
2016-08-14 16:00:00,16,4282,Clear,High,2
2016-08-14 17:00:00,17,3892,Clear,High,2
2016-08-14 18:00:00,18,3788,Clear,High,2
2016-08-14 19:00:00,19,3510,Clear,High,2
2016-08-14 20:00:00,20,3282,Clear,Medium,2
2016-08-14 21:00:00,21,2601,Clear,Medium,2
2016-08-14 22:00:00,22,2031,Clear,Medium,2
2016-08-14 23:00:00,23,1311,Clear,Medium,2
2016-08-15 00:00:00,0,616,Clear,Low,0
2016-08-15 01:00:00,1,393,Clear,Low,0
2016-08-15 02:00:00,2,270,Clear,Low,0
2016-08-15 03:00:00,3,314,Clear,Low,0
2016-08-15 04:00:00,4,859,Clear,Low,0
2016-08-15 05:00:00,5,2739,Clear,Medium,0
2016-08-15 06:00:00,6,5016,Clear,Severe,2
2016-08-15 07:00:00,7,5876,Clear,Severe,2
2016-08-15 08:00:00,8,5284,Clear,Severe,2
2016-08-15 09:00:00,9,4322,Clear,High,2
2016-08-15 10:00:00,10,4201,Clear,High,2
2016-08-15 11:00:00,11,4344,Clear,High,2
2016-08-15 12:00:00,12,4510,Clear,High,2
2016-08-15 13:00:00,13,4800,Clear,High,2
2016-08-15 14:00:00,14,4730,Clear,High,2
2016-08-15 15:00:00,15,5014,Clear,Severe,2
2016-08-15 16:00:00,16,5982,Clear,Severe,2
2016-08-15 17:00:00,17,5421,Clouds,Severe,2
2016-08-15 18:00:00,18,3903,Clouds,High,2
2016-08-15 19:00:00,19,2900,Clouds,Medium,2
2016-08-15 20:00:00,20,2605,Clouds,Medium,2
2016-08-15 21:00:00,21,2132,Clear,Medium,2
2016-08-15 22:00:00,22,1545,Clear,Medium,2
2016-08-15 23:00:00,23,971,Clear,Low,2
2016-08-16 00:00:00,0,637,Clear,Low,0
2016-08-16 01:00:00,1,406,Clear,Low,0
2016-08-16 02:00:00,2,271,Clouds,Low,0
2016-08-16 03:00:00,3,349,Clouds,Low,0
2016-08-16 04:00:00,4,824,Clouds,Low,0
2016-08-16 05:00:00,5,2908,Clouds,Medium,0
2016-08-16 06:00:00,6,5291,Clouds,Severe,2
2016-08-16 07:00:00,7,5969,Clouds,Severe,2
2016-08-16 08:00:00,8,5373,Clouds,Severe,2
2016-08-16 09:00:00,9,4759,Clouds,High,2
2016-08-16 10:00:00,10,4454,Clouds,High,2
2016-08-16 11:00:00,11,4553,Clear,High,2
2016-08-16 12:00:00,12,4646,Clear,High,2
2016-08-16 13:00:00,13,4514,Clear,High,2
2016-08-16 14:00:00,14,4838,Clear,High,2
2016-08-16 15:00:00,15,5254,Clear,Severe,2
2016-08-16 16:00:00,16,5860,Rain,Severe,1
2016-08-16 17:00:00,17,4913,Rain,High,1
2016-08-16 18:00:00,18,3881,Rain,High,1
2016-08-16 19:00:00,19,2703,Rain,Medium,1
2016-08-16 20:00:00,20,2445,Clear,Medium,2
2016-08-16 21:00:00,21,2178,Clear,Medium,2
2016-08-16 22:00:00,22,1718,Clear,Medium,2
2016-08-16 23:00:00,23,1086,Clear,Low,2
2016-08-17 00:00:00,0,740,Clear,Low,0
2016-08-17 01:00:00,1,530,Clear,Low,0
2016-08-17 02:00:00,2,392,Clear,Low,0
2016-08-17 03:00:00,3,393,Rain,Low,0
2016-08-17 04:00:00,4,925,Clear,Low,0
2016-08-17 05:00:00,5,2841,Clear,Medium,0
2016-08-17 06:00:00,6,5420,Clear,Severe,2
2016-08-17 07:00:00,7,5657,Clear,Severe,2
2016-08-17 08:00:00,8,5853,Clear,Severe,2
2016-08-17 09:00:00,9,4681,Clear,High,2
2016-08-17 10:00:00,10,4154,Rain,High,1
2016-08-17 11:00:00,11,4484,Clear,High,2
2016-08-17 12:00:00,12,4738,Clear,High,2
2016-08-17 13:00:00,13,4584,Clear,High,2
2016-08-17 14:00:00,14,5123,Clear,Severe,2
2016-08-17 15:00:00,15,5219,Clear,Severe,2
2016-08-17 16:00:00,16,6104,Clear,Severe,2
2016-08-17 17:00:00,17,5382,Clear,Severe,2
2016-08-17 18:00:00,18,4084,Clear,High,2
2016-08-17 19:00:00,19,3091,Clear,Medium,2
2016-08-17 20:00:00,20,2870,Clear,Medium,2
2016-08-17 21:00:00,21,2486,Clear,Medium,2
2016-08-17 22:00:00,22,1689,Clear,Medium,2
2016-08-17 23:00:00,23,1149,Clear,Low,2
2016-08-18 00:00:00,0,620,Clear,Low,0
2016-08-18 01:00:00,1,387,Clear,Low,0
2016-08-18 02:00:00,2,314,Clear,Low,0
2016-08-18 03:00:00,3,396,Rain,Low,0
2016-08-18 04:00:00,4,860,Clouds,Low,0
2016-08-18 05:00:00,5,2782,Clear,Medium,0
2016-08-18 06:00:00,6,5171,Clear,Severe,2
2016-08-18 07:00:00,7,5906,Rain,Severe,1
2016-08-18 08:00:00,8,5386,Clear,Severe,2
2016-08-18 09:00:00,9,4638,Clear,High,2
2016-08-18 10:00:00,10,4416,Clear,High,2
2016-08-18 11:00:00,11,4729,Clear,High,2
2016-08-18 12:00:00,12,4767,Clear,High,2
2016-08-18 13:00:00,13,4144,Rain,High,1
2016-08-18 14:00:00,14,4725,Clear,High,2
2016-08-18 15:00:00,15,5343,Clear,Severe,2
2016-08-18 16:00:00,16,6021,Rain,Severe,1
2016-08-18 17:00:00,17,5800,Rain,Severe,1
2016-08-18 18:00:00,18,4522,Rain,High,1
2016-08-18 19:00:00,19,3093,Clouds,Medium,2
2016-08-18 20:00:00,20,2670,Clouds,Medium,2
2016-08-18 21:00:00,21,2403,Rain,Medium,1
2016-08-18 22:00:00,22,1877,Rain,Medium,1
2016-08-18 23:00:00,23,1169,Rain,Low,1
2016-08-19 00:00:00,0,922,Rain,Low,0
2016-08-19 01:00:00,1,617,Rain,Low,0
2016-08-19 02:00:00,2,556,Rain,Low,0
2016-08-19 03:00:00,3,526,Rain,Low,0
2016-08-19 04:00:00,4,853,Rain,Low,0
2016-08-19 05:00:00,5,2521,Rain,Medium,1
2016-08-19 06:00:00,6,4740,Rain,High,1
2016-08-19 07:00:00,7,5800,Rain,Severe,1
2016-08-19 08:00:00,8,4986,Rain,Severe,1
2016-08-19 09:00:00,9,4623,Clouds,High,2
2016-08-19 10:00:00,10,4384,Clouds,High,2
2016-08-19 11:00:00,11,4881,Rain,High,1
2016-08-19 12:00:00,12,5330,Clouds,Severe,2
2016-08-19 13:00:00,13,4926,Clouds,High,2
2016-08-19 14:00:00,14,5347,Clouds,Severe,2
2016-08-19 15:00:00,15,5631,Clouds,Severe,2
2016-08-19 16:00:00,16,6128,Clouds,Severe,2
2016-08-19 17:00:00,17,5259,Clouds,Severe,2
2016-08-19 18:00:00,18,4065,Rain,High,1
2016-08-19 19:00:00,19,3258,Rain,Medium,1
2016-08-19 20:00:00,20,3052,Rain,Medium,1
2016-08-19 21:00:00,21,2718,Rain,Medium,1
2016-08-19 22:00:00,22,2407,Rain,Medium,1
2016-08-19 23:00:00,23,1887,Rain,Medium,1
2016-08-20 00:00:00,0,1192,Rain,Low,0
2016-08-20 01:00:00,1,772,Rain,Low,0
2016-08-20 02:00:00,2,588,Rain,Low,0
2016-08-20 03:00:00,3,400,Rain,Low,0
2016-08-20 04:00:00,4,440,Rain,Low,0
2016-08-20 05:00:00,5,747,Rain,Low,0
2016-08-20 06:00:00,6,1206,Rain,Low,0
2016-08-20 07:00:00,7,1814,Rain,Medium,1
2016-08-20 08:00:00,8,2334,Rain,Medium,1
2016-08-20 09:00:00,9,3005,Rain,Medium,1
2016-08-20 10:00:00,10,3294,Rain,Medium,1
2016-08-20 11:00:00,11,3924,Rain,High,1
2016-08-20 12:00:00,12,4165,Rain,High,1
2016-08-20 13:00:00,13,4154,Rain,High,1
2016-08-20 14:00:00,14,4399,Rain,High,1
2016-08-20 15:00:00,15,4788,Rain,High,1
2016-08-20 16:00:00,16,4489,Rain,High,1
2016-08-20 17:00:00,17,4188,Thunderstorm,High,1
2016-08-20 18:00:00,18,3607,Rain,High,1
2016-08-20 19:00:00,19,3180,Rain,Medium,1
2016-08-20 20:00:00,20,2934,Clouds,Medium,2
2016-08-20 21:00:00,21,3014,Clear,Medium,2
2016-08-20 22:00:00,22,2602,Clear,Medium,2
2016-08-20 23:00:00,23,2338,Clouds,Medium,2
2016-08-21 00:00:00,0,1524,Clear,Medium,0
2016-08-21 01:00:00,1,1145,Clouds,Low,0
2016-08-21 02:00:00,2,681,Clouds,Low,0
2016-08-21 03:00:00,3,493,Clear,Low,0
2016-08-21 04:00:00,4,435,Clear,Low,0
2016-08-21 05:00:00,5,606,Clear,Low,0
2016-08-21 06:00:00,6,911,Clear,Low,0
2016-08-21 07:00:00,7,1249,Rain,Low,1
2016-08-21 08:00:00,8,1755,Clear,Medium,0
2016-08-21 09:00:00,9,2636,Clear,Medium,2
2016-08-21 10:00:00,10,3182,Clear,Medium,2
2016-08-21 11:00:00,11,3654,Clear,High,2
2016-08-21 12:00:00,12,3997,Clouds,High,2
2016-08-21 13:00:00,13,4024,Clouds,High,2
2016-08-21 14:00:00,14,4243,Clouds,High,2
2016-08-21 15:00:00,15,4190,Clouds,High,2
2016-08-21 16:00:00,16,4240,Clouds,High,2
2016-08-21 17:00:00,17,4266,Clouds,High,2
2016-08-21 18:00:00,18,4067,Clear,High,2
2016-08-21 19:00:00,19,3235,Clouds,Medium,2
2016-08-21 20:00:00,20,2952,Clear,Medium,2
2016-08-21 21:00:00,21,2693,Clear,Medium,2
2016-08-21 22:00:00,22,1901,Clear,Medium,2
2016-08-21 23:00:00,23,1143,Clear,Low,2
2016-08-22 00:00:00,0,668,Clear,Low,0
2016-08-22 01:00:00,1,537,Clear,Low,0
2016-08-22 02:00:00,2,389,Clear,Low,0
2016-08-22 03:00:00,3,527,Clear,Low,0
2016-08-22 04:00:00,4,943,Clear,Low,0
2016-08-22 05:00:00,5,2817,Clear,Medium,0
2016-08-22 06:00:00,6,5406,Clear,Severe,2
2016-08-22 07:00:00,7,6201,Clouds,Severe,2
2016-08-22 08:00:00,8,5397,Clouds,Severe,2
2016-08-22 09:00:00,9,4328,Clear,High,2
2016-08-22 10:00:00,10,4125,Clear,High,2
2016-08-22 11:00:00,11,4255,Clear,High,2
2016-08-22 12:00:00,12,4518,Clear,High,2
2016-08-22 13:00:00,13,4494,Clear,High,2
2016-08-22 14:00:00,14,5012,Clear,Severe,2
2016-08-22 15:00:00,15,5062,Clear,Severe,2
2016-08-22 16:00:00,16,5866,Clear,Severe,2
2016-08-22 17:00:00,17,5474,Clear,Severe,2
2016-08-22 18:00:00,18,3898,Clear,High,2
2016-08-22 19:00:00,19,2908,Clear,Medium,2
2016-08-22 20:00:00,20,2796,Clear,Medium,2
2016-08-22 21:00:00,21,2588,Clear,Medium,2
2016-08-22 22:00:00,22,1832,Clear,Medium,2
2016-08-22 23:00:00,23,1051,Clear,Low,2
2016-08-23 00:00:00,0,655,Clear,Low,0
2016-08-23 01:00:00,1,440,Clear,Low,0
2016-08-23 02:00:00,2,322,Haze,Low,0
2016-08-23 03:00:00,3,408,Rain,Low,0
2016-08-23 04:00:00,4,914,Clear,Low,0
2016-08-23 05:00:00,5,2690,Clear,Medium,0
2016-08-23 06:00:00,6,4953,Clear,Severe,2
2016-08-23 07:00:00,7,5731,Clear,Severe,2
2016-08-23 08:00:00,8,5648,Clear,Severe,2
2016-08-23 09:00:00,9,4348,Clear,High,2
2016-08-23 10:00:00,10,4257,Clear,High,2
2016-08-23 11:00:00,11,4350,Clear,High,2
2016-08-23 12:00:00,12,4897,Clear,High,2
2016-08-23 13:00:00,13,4549,Clear,High,2
2016-08-23 14:00:00,14,5106,Clear,Severe,2
2016-08-23 15:00:00,15,5670,Clear,Severe,2
2016-08-23 16:00:00,16,6343,Clouds,Severe,2
2016-08-23 17:00:00,17,5856,Clouds,Severe,2
2016-08-23 18:00:00,18,4242,Clear,High,2
2016-08-23 19:00:00,19,3389,Rain,Medium,1
2016-08-23 20:00:00,20,2665,Thunderstorm,Medium,1
2016-08-23 21:00:00,21,2298,Thunderstorm,Medium,1
2016-08-23 22:00:00,22,1520,Thunderstorm,Medium,1
2016-08-23 23:00:00,23,874,Thunderstorm,Low,1
2016-08-24 00:00:00,0,558,Thunderstorm,Low,1
2016-08-24 01:00:00,1,337,Rain,Low,0
2016-08-24 02:00:00,2,250,Rain,Low,0
2016-08-24 03:00:00,3,328,Rain,Low,0
2016-08-24 04:00:00,4,926,Drizzle,Low,0
2016-08-24 05:00:00,5,2849,Drizzle,Medium,0
2016-08-24 06:00:00,6,5407,Drizzle,Severe,2
2016-08-24 07:00:00,7,6068,Mist,Severe,2
2016-08-24 08:00:00,8,5736,Mist,Severe,2
2016-08-24 09:00:00,9,4872,Clouds,High,2
2016-08-24 10:00:00,10,4462,Mist,High,2
2016-08-24 11:00:00,11,4602,Clear,High,2
2016-08-24 12:00:00,12,4832,Clouds,High,2
2016-08-24 13:00:00,13,4675,Clear,High,2
2016-08-24 14:00:00,14,5115,Clouds,Severe,2
2016-08-24 15:00:00,15,5579,Clear,Severe,2
2016-08-24 16:00:00,16,6726,Clear,Severe,2
2016-08-24 18:00:00,18,4370,Clear,High,2
2016-08-24 19:00:00,19,3356,Clouds,Medium,2
2016-08-24 20:00:00,20,3030,Clear,Medium,2
2016-08-24 21:00:00,21,2615,Clear,Medium,2
2016-08-24 22:00:00,22,1865,Clouds,Medium,2
2016-08-24 23:00:00,23,1169,Clear,Low,2
2016-08-25 00:00:00,0,655,Clear,Low,0
2016-08-25 01:00:00,1,440,Clear,Low,0
2016-08-25 02:00:00,2,322,Clear,Low,0
2016-08-25 03:00:00,3,408,Clear,Low,0
2016-08-25 04:00:00,4,914,Clear,Low,0
2016-08-25 05:00:00,5,2925,Clear,Medium,0
2016-08-25 06:00:00,6,5404,Mist,Severe,2
2016-08-25 07:00:00,7,6256,Clear,Severe,2
2016-08-25 08:00:00,8,5798,Clear,Severe,2
2016-08-25 09:00:00,9,5308,Clear,Severe,2
2016-08-25 10:00:00,10,4895,Clear,High,2
2016-08-25 11:00:00,11,5106,Clear,Severe,2
2016-08-25 12:00:00,12,4866,Clear,High,2
2016-08-25 13:00:00,13,4808,Clear,High,2
2016-08-25 14:00:00,14,5157,Clouds,Severe,2
2016-08-25 15:00:00,15,5431,Clouds,Severe,2
2016-08-25 16:00:00,16,5933,Clouds,Severe,2
2016-08-25 17:00:00,17,5621,Clouds,Severe,2
2016-08-25 18:00:00,18,4274,Clear,High,2
2016-08-25 19:00:00,19,3180,Clouds,Medium,2
2016-08-25 20:00:00,20,3022,Clouds,Medium,2
2016-08-25 21:00:00,21,2792,Clouds,Medium,2
2016-08-25 22:00:00,22,1921,Clear,Medium,2
2016-08-25 23:00:00,23,1252,Clear,Medium,2
2016-08-26 00:00:00,0,739,Clear,Low,0
2016-08-26 01:00:00,1,447,Clear,Low,0
2016-08-26 02:00:00,2,327,Clear,Low,0
2016-08-26 03:00:00,3,370,Clear,Low,0
2016-08-26 04:00:00,4,872,Mist,Low,0
2016-08-26 05:00:00,5,2715,Mist,Medium,0
2016-08-26 06:00:00,6,4631,Fog,High,1
2016-08-26 07:00:00,7,5602,Mist,Severe,2
2016-08-26 08:00:00,8,5732,Mist,Severe,2
2016-08-26 09:00:00,9,5011,Clear,Severe,2
2016-08-26 10:00:00,10,4736,Clouds,High,2
2016-08-26 11:00:00,11,5205,Clear,Severe,2
2016-08-26 12:00:00,12,5304,Clear,Severe,2
2016-08-26 13:00:00,13,5090,Clear,Severe,2
2016-08-26 14:00:00,14,5120,Clear,Severe,2
2016-08-26 15:00:00,15,5531,Clouds,Severe,2
2016-08-26 16:00:00,16,5876,Clear,Severe,2
2016-08-26 17:00:00,17,5081,Clear,Severe,2
2016-08-26 18:00:00,18,4310,Clear,High,2
2016-08-26 19:00:00,19,3383,Clouds,Medium,2
2016-08-26 20:00:00,20,2920,Clear,Medium,2
2016-08-26 21:00:00,21,2603,Clear,Medium,2
2016-08-26 22:00:00,22,2273,Clear,Medium,2
2016-08-26 23:00:00,23,1726,Clear,Medium,2
2016-08-27 00:00:00,0,1342,Clear,Medium,0
2016-08-27 01:00:00,1,882,Clear,Low,0
2016-08-27 02:00:00,2,620,Drizzle,Low,0
2016-08-27 03:00:00,3,410,Rain,Low,0
2016-08-27 04:00:00,4,408,Clear,Low,0
2016-08-27 05:00:00,5,744,Rain,Low,0
2016-08-27 06:00:00,6,1223,Rain,Low,0
2016-08-27 07:00:00,7,1720,Rain,Medium,1
2016-08-27 08:00:00,8,3051,Rain,Medium,1
2016-08-27 09:00:00,9,3693,Rain,High,1
2016-08-27 10:00:00,10,4008,Rain,High,1
2016-08-27 11:00:00,11,4265,Rain,High,1
2016-08-27 12:00:00,12,4250,Rain,High,1
2016-08-27 13:00:00,13,4275,Rain,High,1
2016-08-27 14:00:00,14,4224,Rain,High,1
2016-08-27 15:00:00,15,4438,Haze,High,2
2016-08-27 16:00:00,16,4331,Haze,High,2
2016-08-27 17:00:00,17,3969,Drizzle,High,2
2016-08-27 18:00:00,18,3389,Rain,Medium,1
2016-08-27 19:00:00,19,2902,Mist,Medium,2
2016-08-27 20:00:00,20,2755,Clouds,Medium,2
2016-08-27 21:00:00,21,2545,Fog,Medium,1
2016-08-27 22:00:00,22,2316,Fog,Medium,1
2016-08-27 23:00:00,23,1867,Fog,Medium,1
2016-08-28 00:00:00,0,1510,Fog,Medium,0
2016-08-28 01:00:00,1,1050,Fog,Low,0
2016-08-28 02:00:00,2,656,Rain,Low,0
2016-08-28 03:00:00,3,443,Fog,Low,0
2016-08-28 04:00:00,4,383,Fog,Low,0
2016-08-28 05:00:00,5,588,Fog,Low,0
2016-08-28 06:00:00,6,912,Rain,Low,0
2016-08-28 07:00:00,7,1228,Rain,Low,1
2016-08-28 08:00:00,8,2609,Rain,Medium,1
2016-08-28 09:00:00,9,3444,Rain,High,1
2016-08-28 10:00:00,10,3853,Rain,High,1
2016-08-28 11:00:00,11,4238,Rain,High,1
2016-08-28 12:00:00,12,4117,Mist,High,2
2016-08-28 13:00:00,13,4163,Mist,High,2
2016-08-28 14:00:00,14,4369,Clouds,High,2
2016-08-28 15:00:00,15,4198,Clouds,High,2
2016-08-28 16:00:00,16,4124,Clouds,High,2
2016-08-28 17:00:00,17,3793,Clouds,High,2
2016-08-28 18:00:00,18,3375,Clear,Medium,2
2016-08-28 19:00:00,19,3031,Clouds,Medium,2
2016-08-28 20:00:00,20,2966,Clear,Medium,2
2016-08-28 21:00:00,21,2321,Clear,Medium,2
2016-08-28 22:00:00,22,1654,Clear,Medium,2
2016-08-28 23:00:00,23,1069,Clear,Low,2
2016-08-29 00:00:00,0,628,Clear,Low,0
2016-08-29 01:00:00,1,381,Clear,Low,0
2016-08-29 02:00:00,2,295,Clear,Low,0
2016-08-29 03:00:00,3,322,Clear,Low,0
2016-08-29 04:00:00,4,867,Mist,Low,0
2016-08-29 05:00:00,5,2842,Mist,Medium,0
2016-08-29 06:00:00,6,5237,Mist,Severe,2
2016-08-29 07:00:00,7,5918,Thunderstorm,Severe,1
2016-08-29 08:00:00,8,4699,Mist,High,2
2016-08-29 09:00:00,9,4247,Rain,High,1
2016-08-29 10:00:00,10,4039,Clouds,High,2
2016-08-29 11:00:00,11,4163,Clear,High,2
2016-08-29 12:00:00,12,4284,Clear,High,2
2016-08-29 13:00:00,13,4084,Clear,High,2
2016-08-29 14:00:00,14,4179,Clear,High,2
2016-08-29 15:00:00,15,4968,Clear,Severe,2
2016-08-29 16:00:00,16,6049,Clear,Severe,2
2016-08-29 17:00:00,17,5576,Clouds,Severe,2
2016-08-29 18:00:00,18,3919,Thunderstorm,High,1
2016-08-29 19:00:00,19,2885,Thunderstorm,Medium,1
2016-08-29 20:00:00,20,2465,Thunderstorm,Medium,1
2016-08-29 21:00:00,21,2147,Thunderstorm,Medium,1
2016-08-29 22:00:00,22,1690,Thunderstorm,Medium,1
2016-08-29 23:00:00,23,1001,Thunderstorm,Low,1
2016-08-30 00:00:00,0,543,Thunderstorm,Low,1
2016-08-30 01:00:00,1,356,Thunderstorm,Low,1
2016-08-30 02:00:00,2,225,Rain,Low,0
2016-08-30 03:00:00,3,356,Rain,Low,0
2016-08-30 04:00:00,4,881,Rain,Low,0
2016-08-30 05:00:00,5,2874,Clear,Medium,0
2016-08-30 06:00:00,6,5170,Clouds,Severe,2
2016-08-30 07:00:00,7,5739,Clouds,Severe,2
2016-08-30 08:00:00,8,5806,Clouds,Severe,2
2016-08-30 09:00:00,9,5294,Clouds,Severe,2
2016-08-30 10:00:00,10,4790,Clear,High,2
2016-08-30 11:00:00,11,4664,Clear,High,2
2016-08-30 12:00:00,12,4845,Clouds,High,2
2016-08-30 13:00:00,13,4816,Clear,High,2
2016-08-30 14:00:00,14,4978,Clear,Severe,2
2016-08-30 15:00:00,15,5583,Clouds,Severe,2
2016-08-30 16:00:00,16,6243,Clear,Severe,2
2016-08-30 17:00:00,17,5727,Clear,Severe,2
2016-08-30 18:00:00,18,4221,Clouds,High,2
2016-08-30 19:00:00,19,2932,Clouds,Medium,2
2016-08-30 20:00:00,20,2700,Clear,Medium,2
2016-08-30 21:00:00,21,2344,Clear,Medium,2
2016-08-30 22:00:00,22,1730,Clear,Medium,2
2016-08-30 23:00:00,23,1065,Clear,Low,2
2016-08-31 00:00:00,0,570,Clear,Low,0
2016-08-31 01:00:00,1,348,Mist,Low,0
2016-08-31 02:00:00,2,281,Mist,Low,0
2016-08-31 03:00:00,3,327,Mist,Low,0
2016-08-31 04:00:00,4,872,Fog,Low,0
2016-08-31 05:00:00,5,2841,Fog,Medium,1
2016-08-31 06:00:00,6,5314,Fog,Severe,1
2016-08-31 07:00:00,7,6111,Fog,Severe,1
2016-08-31 08:00:00,8,5815,Mist,Severe,2
2016-08-31 09:00:00,9,4368,Clear,High,2
2016-08-31 10:00:00,10,4137,Clear,High,2
2016-08-31 11:00:00,11,4091,Clear,High,2
2016-08-31 12:00:00,12,4182,Clouds,High,2
2016-08-31 13:00:00,13,4147,Clear,High,2
2016-08-31 14:00:00,14,4369,Clear,High,2
2016-08-31 15:00:00,15,4819,Clear,High,2
2016-08-31 16:00:00,16,6170,Clear,Severe,2
2016-08-31 17:00:00,17,4919,Clouds,High,2
2016-08-31 18:00:00,18,3582,Clouds,High,2
2016-08-31 19:00:00,19,2575,Clouds,Medium,2
2016-08-31 20:00:00,20,2385,Clear,Medium,2
2016-08-31 21:00:00,21,2270,Clear,Medium,2
2016-08-31 22:00:00,22,1112,Clear,Low,2
2016-08-31 23:00:00,23,9,Clear,Low,2
2016-09-01 00:00:00,0,11,Clear,Low,0
2016-09-01 01:00:00,1,2,Clear,Low,0
2016-09-01 02:00:00,2,5,Clear,Low,0
2016-09-01 03:00:00,3,203,Clear,Low,0
2016-09-01 04:00:00,4,772,Clear,Low,0
2016-09-01 05:00:00,5,2827,Mist,Medium,0
2016-09-01 06:00:00,6,5180,Mist,Severe,2
2016-09-01 07:00:00,7,6066,Fog,Severe,1
2016-09-01 08:00:00,8,5447,Clear,Severe,2
2016-09-01 09:00:00,9,4944,Clear,High,2
2016-09-01 10:00:00,10,4705,Haze,High,2
2016-09-01 11:00:00,11,4758,Haze,High,2
2016-09-01 12:00:00,12,5013,Haze,Severe,2
2016-09-01 16:00:00,16,6054,Clouds,Severe,2
2016-09-01 17:00:00,17,5710,Clear,Severe,2
2016-09-01 18:00:00,18,4934,Clouds,High,2
2016-09-01 19:00:00,19,3250,Clouds,Medium,2
2016-09-01 20:00:00,20,2821,Clouds,Medium,2
2016-09-01 21:00:00,21,2533,Clear,Medium,2
2016-09-01 22:00:00,22,2059,Clear,Medium,2
2016-09-01 23:00:00,23,1273,Clear,Medium,2
2016-09-02 00:00:00,0,717,Clear,Low,0
2016-09-02 01:00:00,1,440,Clear,Low,0
2016-09-02 02:00:00,2,336,Clear,Low,0
2016-09-02 03:00:00,3,374,Clear,Low,0
2016-09-02 04:00:00,4,769,Clear,Low,0
2016-09-02 05:00:00,5,2550,Mist,Medium,0
2016-09-02 06:00:00,6,5021,Mist,Severe,2
2016-09-02 07:00:00,7,5704,Clear,Severe,2
2016-09-02 08:00:00,8,5143,Clear,Severe,2
2016-09-02 09:00:00,9,4739,Clouds,High,2
