holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Date,Year,Month,MonthName,Hour,DayOfWeek,IsWeekend,TempCelsius,TrafficCategory,IsHoliday
None,279.0,0.0,0.0,90,Rain,moderate rain,2016-03-31 12:00:00,5020,2016-03-31,2016,3,Mar,12,Thursday,False,5.85,Medium,False
None,281.75,0.0,0.0,90,Rain,light rain,2016-03-31 13:00:00,5294,2016-03-31,2016,3,Mar,13,Thursday,False,8.6,Medium,False
None,282.81,0.0,0.0,75,Rain,light rain,2016-03-31 14:00:00,5725,2016-03-31,2016,3,Mar,14,Thursday,False,9.66,High,False
None,282.89,0.0,0.0,75,Rain,proximity shower rain,2016-03-31 16:00:00,6789,2016-03-31,2016,3,Mar,16,Thursday,False,9.74,High,False
None,282.22,0.0,0.0,1,Rain,proximity shower rain,2016-03-31 18:00:00,4758,2016-03-31,2016,3,Mar,18,Thursday,False,9.07,Medium,False
None,280.15,0.0,0.0,90,Clouds,overcast clouds,2016-03-31 19:00:00,3568,2016-03-31,2016,3,Mar,19,Thursday,False,7.0,Low,False
None,278.22,0.0,0.0,90,Rain,light rain,2016-03-31 22:00:00,2998,2016-03-31,2016,3,Mar,22,Thursday,False,5.07,Low,False
None,276.76,0.0,0.0,40,Clouds,scattered clouds,2016-04-01 00:00:00,731,2016-04-01,2016,4,Apr,0,Friday,False,3.61,Low,False
None,275.62,0.0,0.0,1,Drizzle,light intensity drizzle,2016-04-01 01:00:00,458,2016-04-01,2016,4,Apr,1,Friday,False,2.47,Low,False
None,275.21,0.0,0.0,75,Mist,mist,2016-04-01 03:00:00,378,2016-04-01,2016,4,Apr,3,Friday,False,2.06,Low,False
None,276.29,0.0,0.0,75,Rain,light rain,2016-04-01 05:00:00,2539,2016-04-01,2016,4,Apr,5,Friday,False,3.14,Low,False
None,274.82,0.0,0.0,90,Snow,light snow,2016-04-01 06:00:00,5117,2016-04-01,2016,4,Apr,6,Friday,False,1.67,Medium,False
None,274.55,0.0,0.0,1,Snow,light snow,2016-04-01 07:00:00,6558,2016-04-01,2016,4,Apr,7,Friday,False,1.4,High,False
None,274.62,0.0,0.0,20,Clouds,few clouds,2016-04-01 09:00:00,5290,2016-04-01,2016,4,Apr,9,Friday,False,1.47,Medium,False
None,275.36,0.0,0.0,40,Snow,light snow,2016-04-01 11:00:00,5439,2016-04-01,2016,4,Apr,11,Friday,False,2.21,Medium,False
None,276.01,0.0,0.0,40,Clouds,scattered clouds,2016-04-01 12:00:00,5597,2016-04-01,2016,4,Apr,12,Friday,False,2.86,High,False
None,276.51,0.0,0.0,1,Clear,sky is clear,2016-04-01 14:00:00,5889,2016-04-01,2016,4,Apr,14,Friday,False,3.36,High,False
None,277.37,0.0,0.0,40,Clouds,scattered clouds,2016-04-01 16:00:00,6830,2016-04-01,2016,4,Apr,16,Friday,False,4.22,High,False
None,276.56,0.0,0.0,1,Clear,sky is clear,2016-04-01 18:00:00,5129,2016-04-01,2016,4,Apr,18,Friday,False,3.41,Medium,False
None,274.42,0.0,0.0,1,Clear,sky is clear,2016-04-01 20:00:00,3329,2016-04-01,2016,4,Apr,20,Friday,False,1.27,Low,False
None,273.29,0.0,0.0,1,Clear,sky is clear,2016-04-01 21:00:00,3085,2016-04-01,2016,4,Apr,21,Friday,False,0.14,Low,False
None,273.86,0.0,0.0,90,Clouds,overcast clouds,2016-04-02 00:00:00,1492,2016-04-02,2016,4,Apr,0,Saturday,True,0.71,Low,False
None,273.95,0.0,0.0,90,Snow,light snow,2016-04-02 02:00:00,744,2016-04-02,2016,4,Apr,2,Saturday,True,0.8,Low,False
None,273.75,0.0,0.0,75,Snow,snow,2016-04-02 04:00:00,452,2016-04-02,2016,4,Apr,4,Saturday,True,0.6,Low,False
None,272.42,0.0,0.0,75,Snow,light snow,2016-04-02 06:00:00,1467,2016-04-02,2016,4,Apr,6,Saturday,True,-0.73,Low,False
None,271.09,0.0,0.0,40,Snow,light snow,2016-04-02 08:00:00,3145,2016-04-02,2016,4,Apr,8,Saturday,True,-2.06,Low,False
None,270.7,0.0,0.0,75,Clouds,broken clouds,2016-04-02 10:00:00,4326,2016-04-02,2016,4,Apr,10,Saturday,True,-2.45,Low,False
None,271.68,0.0,0.0,75,Clouds,broken clouds,2016-04-02 11:00:00,4823,2016-04-02,2016,4,Apr,11,Saturday,True,-1.47,Medium,False
None,272.15,0.0,0.0,75,Clouds,broken clouds,2016-04-02 13:00:00,5023,2016-04-02,2016,4,Apr,13,Saturday,True,-1.0,Medium,False
None,273.94,0.0,0.0,40,Clouds,scattered clouds,2016-04-02 15:00:00,4930,2016-04-02,2016,4,Apr,15,Saturday,True,0.79,Medium,False
None,274.82,0.0,0.0,1,Clear,sky is clear,2016-04-02 17:00:00,4859,2016-04-02,2016,4,Apr,17,Saturday,True,1.67,Medium,False
None,274.49,0.0,0.0,75,Clouds,broken clouds,2016-04-02 18:00:00,4622,2016-04-02,2016,4,Apr,18,Saturday,True,1.34,Medium,False
None,274.01,0.0,0.0,90,Clouds,overcast clouds,2016-04-02 19:00:00,4071,2016-04-02,2016,4,Apr,19,Saturday,True,0.86,Low,False
None,273.62,0.0,0.0,90,Clouds,overcast clouds,2016-04-02 21:00:00,2865,2016-04-02,2016,4,Apr,21,Saturday,True,0.47,Low,False
None,272.97,0.0,0.0,40,Clouds,scattered clouds,2016-04-02 22:00:00,2938,2016-04-02,2016,4,Apr,22,Saturday,True,-0.18,Low,False
None,272.55,0.0,0.0,90,Clouds,overcast clouds,2016-04-02 23:00:00,3339,2016-04-02,2016,4,Apr,23,Saturday,True,-0.6,Low,False
None,272.65,0.0,0.0,90,Clouds,overcast clouds,2016-04-03 00:00:00,1595,2016-04-03,2016,4,Apr,0,Sunday,True,-0.5,Low,False
None,272.71,0.0,0.0,90,Clouds,overcast clouds,2016-04-03 02:00:00,744,2016-04-03,2016,4,Apr,2,Sunday,True,-0.44,Low,False
None,272.43,0.0,0.0,1,Clear,sky is clear,2016-04-03 04:00:00,452,2016-04-03,2016,4,Apr,4,Sunday,True,-0.72,Low,False
None,272.77,0.0,0.0,40,Clouds,scattered clouds,2016-04-03 06:00:00,1210,2016-04-03,2016,4,Apr,6,Sunday,True,-0.38,Low,False
None,274.05,0.0,0.0,75,Clouds,broken clouds,2016-04-03 08:00:00,2484,2016-04-03,2016,4,Apr,8,Sunday,True,0.9,Low,False
None,278.07,0.0,0.0,40,Clouds,scattered clouds,2016-04-03 09:00:00,2907,2016-04-03,2016,4,Apr,9,Sunday,True,4.92,Low,False
None,286.51,0.0,0.0,75,Clouds,broken clouds,2016-04-03 11:00:00,4137,2016-04-03,2016,4,Apr,11,Sunday,True,13.36,Low,False
None,288.35,0.0,0.0,75,Clouds,broken clouds,2016-04-03 12:00:00,4950,2016-04-03,2016,4,Apr,12,Sunday,True,15.2,Medium,False
None,290.24,0.0,0.0,20,Clouds,few clouds,2016-04-03 15:00:00,4695,2016-04-03,2016,4,Apr,15,Sunday,True,17.09,Medium,False
None,286.89,0.0,0.0,1,Clear,sky is clear,2016-04-03 17:00:00,4318,2016-04-03,2016,4,Apr,17,Sunday,True,13.74,Low,False
None,282.58,0.0,0.0,20,Clouds,few clouds,2016-04-03 18:00:00,3992,2016-04-03,2016,4,Apr,18,Sunday,True,9.43,Low,False
None,276.16,0.0,0.0,40,Clouds,scattered clouds,2016-04-03 20:00:00,2884,2016-04-03,2016,4,Apr,20,Sunday,True,3.01,Low,False
None,274.62,0.0,0.0,1,Clear,sky is clear,2016-04-03 21:00:00,2158,2016-04-03,2016,4,Apr,21,Sunday,True,1.47,Low,False
None,273.08,0.0,0.0,1,Clear,sky is clear,2016-04-03 23:00:00,1081,2016-04-03,2016,4,Apr,23,Sunday,True,-0.07,Low,False
None,271.86,0.0,0.0,90,Snow,light snow,2016-04-04 00:00:00,595,2016-04-04,2016,4,Apr,0,Monday,False,-1.29,Low,False
None,271.85,0.0,0.0,90,Clouds,overcast clouds,2016-04-04 02:00:00,285,2016-04-04,2016,4,Apr,2,Monday,False,-1.3,Low,False
None,271.35,0.0,0.0,75,Clouds,broken clouds,2016-04-04 04:00:00,867,2016-04-04,2016,4,Apr,4,Monday,False,-1.8,Low,False
None,271.36,0.0,0.0,90,Snow,light snow,2016-04-04 05:00:00,2632,2016-04-04,2016,4,Apr,5,Monday,False,-1.79,Low,False
None,271.42,0.0,0.0,90,Snow,light snow,2016-04-04 06:00:00,5684,2016-04-04,2016,4,Apr,6,Monday,False,-1.73,High,False
None,271.48,0.0,0.0,90,Snow,light snow,2016-04-04 07:00:00,6549,2016-04-04,2016,4,Apr,7,Monday,False,-1.67,High,False
None,272.01,0.0,0.0,90,Snow,light snow,2016-04-04 09:00:00,5124,2016-04-04,2016,4,Apr,9,Monday,False,-1.14,Medium,False
None,273.62,0.0,0.0,75,Snow,light snow,2016-04-04 10:00:00,4363,2016-04-04,2016,4,Apr,10,Monday,False,0.47,Low,False
None,273.95,0.0,0.0,90,Snow,light snow,2016-04-04 12:00:00,4804,2016-04-04,2016,4,Apr,12,Monday,False,0.8,Medium,False
None,275.0,0.0,0.0,90,Snow,light snow,2016-04-04 13:00:00,4880,2016-04-04,2016,4,Apr,13,Monday,False,1.85,Medium,False
None,275.4,0.0,0.0,90,Clouds,overcast clouds,2016-04-04 14:00:00,5249,2016-04-04,2016,4,Apr,14,Monday,False,2.25,Medium,False
None,276.08,0.0,0.0,75,Clouds,broken clouds,2016-04-04 16:00:00,6422,2016-04-04,2016,4,Apr,16,Monday,False,2.93,High,False
None,277.08,0.0,0.0,1,Clear,sky is clear,2016-04-04 18:00:00,4286,2016-04-04,2016,4,Apr,18,Monday,False,3.93,Low,False
None,276.39,0.0,0.0,1,Clear,sky is clear,2016-04-04 20:00:00,2495,2016-04-04,2016,4,Apr,20,Monday,False,3.24,Low,False
None,273.48,0.0,0.0,1,Clear,sky is clear,2016-04-04 21:00:00,2256,2016-04-04,2016,4,Apr,21,Monday,False,0.33,Low,False
None,273.07,0.0,0.0,1,Clear,sky is clear,2016-04-04 22:00:00,1648,2016-04-04,2016,4,Apr,22,Monday,False,-0.08,Low,False
None,272.86,0.0,0.0,1,Clear,sky is clear,2016-04-04 23:00:00,1116,2016-04-04,2016,4,Apr,23,Monday,False,-0.29,Low,False
None,272.15,0.0,0.0,1,Clear,sky is clear,2016-04-05 00:00:00,572,2016-04-05,2016,4,Apr,0,Tuesday,False,-1.0,Low,False
None,271.97,0.0,0.0,1,Clear,sky is clear,2016-04-05 01:00:00,353,2016-04-05,2016,4,Apr,1,Tuesday,False,-1.18,Low,False
None,271.64,0.0,0.0,1,Clear,sky is clear,2016-04-05 02:00:00,280,2016-04-05,2016,4,Apr,2,Tuesday,False,-1.51,Low,False
None,271.52,0.0,0.0,1,Clear,sky is clear,2016-04-05 03:00:00,317,2016-04-05,2016,4,Apr,3,Tuesday,False,-1.63,Low,False
None,271.25,0.0,0.0,1,Clear,sky is clear,2016-04-05 04:00:00,833,2016-04-05,2016,4,Apr,4,Tuesday,False,-1.9,Low,False
None,271.93,0.0,0.0,40,Clouds,scattered clouds,2016-04-05 06:00:00,5857,2016-04-05,2016,4,Apr,6,Tuesday,False,-1.22,High,False
None,272.41,0.0,0.0,75,Clouds,broken clouds,2016-04-05 07:00:00,6904,2016-04-05,2016,4,Apr,7,Tuesday,False,-0.74,High,False
None,273.9,0.0,0.0,90,Clouds,overcast clouds,2016-04-05 08:00:00,6246,2016-04-05,2016,4,Apr,8,Tuesday,False,0.75,High,False
None,274.79,0.0,0.0,90,Clouds,overcast clouds,2016-04-05 09:00:00,5155,2016-04-05,2016,4,Apr,9,Tuesday,False,1.64,Medium,False
None,275.01,0.0,0.0,90,Rain,light rain,2016-04-05 10:00:00,4350,2016-04-05,2016,4,Apr,10,Tuesday,False,1.86,Low,False
None,275.01,0.0,0.0,90,Rain,light rain,2016-04-05 11:00:00,4793,2016-04-05,2016,4,Apr,11,Tuesday,False,1.86,Medium,False
None,274.65,0.0,0.0,90,Rain,light rain,2016-04-05 12:00:00,4951,2016-04-05,2016,4,Apr,12,Tuesday,False,1.5,Medium,False
None,274.23,0.0,0.0,90,Rain,light rain,2016-04-05 13:00:00,4876,2016-04-05,2016,4,Apr,13,Tuesday,False,1.08,Medium,False
None,274.36,0.0,0.0,90,Snow,light snow,2016-04-05 15:00:00,5650,2016-04-05,2016,4,Apr,15,Tuesday,False,1.21,High,False
None,274.95,0.0,0.0,90,Rain,light rain,2016-04-05 16:00:00,6598,2016-04-05,2016,4,Apr,16,Tuesday,False,1.8,High,False
None,275.28,0.0,0.0,90,Rain,light rain,2016-04-05 17:00:00,6213,2016-04-05,2016,4,Apr,17,Tuesday,False,2.13,High,False
None,275.58,0.0,0.0,90,Clouds,overcast clouds,2016-04-05 18:00:00,4531,2016-04-05,2016,4,Apr,18,Tuesday,False,2.43,Medium,False
None,275.72,0.0,0.0,90,Clouds,overcast clouds,2016-04-05 19:00:00,3245,2016-04-05,2016,4,Apr,19,Tuesday,False,2.57,Low,False
None,275.41,0.0,0.0,90,Clouds,overcast clouds,2016-04-05 21:00:00,4031,2016-04-05,2016,4,Apr,21,Tuesday,False,2.26,Low,False
None,275.72,0.0,0.0,40,Clouds,scattered clouds,2016-04-05 22:00:00,2558,2016-04-05,2016,4,Apr,22,Tuesday,False,2.57,Low,False
None,275.65,0.0,0.0,75,Clouds,broken clouds,2016-04-05 23:00:00,1152,2016-04-05,2016,4,Apr,23,Tuesday,False,2.5,Low,False
None,275.55,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 00:00:00,656,2016-04-06,2016,4,Apr,0,Wednesday,False,2.4,Low,False
None,275.72,0.0,0.0,75,Snow,light snow,2016-04-06 01:00:00,388,2016-04-06,2016,4,Apr,1,Wednesday,False,2.57,Low,False
None,275.72,0.0,0.0,90,Rain,light rain,2016-04-06 02:00:00,292,2016-04-06,2016,4,Apr,2,Wednesday,False,2.57,Low,False
None,274.82,0.0,0.0,40,Rain,light rain,2016-04-06 03:00:00,301,2016-04-06,2016,4,Apr,3,Wednesday,False,1.67,Low,False
None,274.48,0.0,0.0,1,Clear,sky is clear,2016-04-06 04:00:00,876,2016-04-06,2016,4,Apr,4,Wednesday,False,1.33,Low,False
None,274.18,0.0,0.0,1,Clear,sky is clear,2016-04-06 05:00:00,2750,2016-04-06,2016,4,Apr,5,Wednesday,False,1.03,Low,False
None,273.35,0.0,0.0,1,Mist,mist,2016-04-06 06:00:00,5699,2016-04-06,2016,4,Apr,6,Wednesday,False,0.2,High,False
None,273.22,0.0,0.0,40,Mist,mist,2016-04-06 07:00:00,6970,2016-04-06,2016,4,Apr,7,Wednesday,False,0.07,High,False
None,274.28,0.0,0.0,1,Mist,mist,2016-04-06 08:00:00,6251,2016-04-06,2016,4,Apr,8,Wednesday,False,1.13,High,False
None,277.05,0.0,0.0,40,Clouds,scattered clouds,2016-04-06 09:00:00,5387,2016-04-06,2016,4,Apr,9,Wednesday,False,3.9,Medium,False
None,278.22,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 10:00:00,4759,2016-04-06,2016,4,Apr,10,Wednesday,False,5.07,Medium,False
None,278.3,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 11:00:00,4866,2016-04-06,2016,4,Apr,11,Wednesday,False,5.15,Medium,False
None,277.44,0.0,0.0,90,Rain,light rain,2016-04-06 12:00:00,5211,2016-04-06,2016,4,Apr,12,Wednesday,False,4.29,Medium,False
None,277.08,0.0,0.0,90,Rain,light rain,2016-04-06 13:00:00,4961,2016-04-06,2016,4,Apr,13,Wednesday,False,3.93,Medium,False
None,277.0,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 14:00:00,5410,2016-04-06,2016,4,Apr,14,Wednesday,False,3.85,Medium,False
None,276.69,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 16:00:00,6670,2016-04-06,2016,4,Apr,16,Wednesday,False,3.54,High,False
None,276.72,0.0,0.0,90,Snow,light snow,2016-04-06 17:00:00,6466,2016-04-06,2016,4,Apr,17,Wednesday,False,3.57,High,False
None,276.47,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 18:00:00,4540,2016-04-06,2016,4,Apr,18,Wednesday,False,3.32,Medium,False
None,276.36,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 19:00:00,3334,2016-04-06,2016,4,Apr,19,Wednesday,False,3.21,Low,False
None,276.21,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 20:00:00,2779,2016-04-06,2016,4,Apr,20,Wednesday,False,3.06,Low,False
None,276.01,0.0,0.0,90,Rain,light rain,2016-04-06 21:00:00,2476,2016-04-06,2016,4,Apr,21,Wednesday,False,2.86,Low,False
None,275.41,0.0,0.0,90,Clouds,overcast clouds,2016-04-06 23:00:00,982,2016-04-06,2016,4,Apr,23,Wednesday,False,2.26,Low,False
None,275.04,0.0,0.0,90,Clouds,overcast clouds,2016-04-07 00:00:00,600,2016-04-07,2016,4,Apr,0,Thursday,False,1.89,Low,False
None,274.86,0.0,0.0,90,Clouds,overcast clouds,2016-04-07 01:00:00,357,2016-04-07,2016,4,Apr,1,Thursday,False,1.71,Low,False
None,274.51,0.0,0.0,90,Snow,light snow,2016-04-07 02:00:00,260,2016-04-07,2016,4,Apr,2,Thursday,False,1.36,Low,False
None,273.84,0.0,0.0,90,Clouds,overcast clouds,2016-04-07 03:00:00,332,2016-04-07,2016,4,Apr,3,Thursday,False,0.69,Low,False
None,273.46,0.0,0.0,90,Clouds,overcast clouds,2016-04-07 04:00:00,855,2016-04-07,2016,4,Apr,4,Thursday,False,0.31,Low,False
None,273.3,0.0,0.0,90,Snow,light snow,2016-04-07 05:00:00,2721,2016-04-07,2016,4,Apr,5,Thursday,False,0.15,Low,False
None,273.08,0.0,0.0,90,Snow,light snow,2016-04-07 06:00:00,5709,2016-04-07,2016,4,Apr,6,Thursday,False,-0.07,High,False
None,273.57,0.0,0.0,90,Snow,light snow,2016-04-07 07:00:00,6731,2016-04-07,2016,4,Apr,7,Thursday,False,0.42,High,False
None,273.65,0.0,0.0,90,Snow,light snow,2016-04-07 08:00:00,5941,2016-04-07,2016,4,Apr,8,Thursday,False,0.5,High,False
None,274.93,0.0,0.0,90,Snow,light snow,2016-04-07 09:00:00,5303,2016-04-07,2016,4,Apr,9,Thursday,False,1.78,Medium,False
None,275.65,0.0,0.0,90,Snow,light snow,2016-04-07 10:00:00,4782,2016-04-07,2016,4,Apr,10,Thursday,False,2.5,Medium,False
None,276.86,0.0,0.0,90,Rain,light rain,2016-04-07 11:00:00,4994,2016-04-07,2016,4,Apr,11,Thursday,False,3.71,Medium,False
None,277.58,0.0,0.0,90,Rain,light rain,2016-04-07 12:00:00,5218,2016-04-07,2016,4,Apr,12,Thursday,False,4.43,Medium,False
None,277.93,0.0,0.0,90,Drizzle,light intensity drizzle,2016-04-07 13:00:00,5285,2016-04-07,2016,4,Apr,13,Thursday,False,4.78,Medium,False
None,278.44,0.0,0.0,90,Rain,light rain,2016-04-07 15:00:00,5847,2016-04-07,2016,4,Apr,15,Thursday,False,5.29,High,False
None,278.51,0.0,0.0,90,Rain,light rain,2016-04-07 17:00:00,6316,2016-04-07,2016,4,Apr,17,Thursday,False,5.36,High,False
None,277.41,0.3,0.0,90,Rain,moderate rain,2016-04-07 18:00:00,4697,2016-04-07,2016,4,Apr,18,Thursday,False,4.26,Medium,False
None,276.79,0.0,0.0,90,Rain,light rain,2016-04-07 19:00:00,3479,2016-04-07,2016,4,Apr,19,Thursday,False,3.64,Low,False
None,276.45,0.0,0.0,90,Rain,light rain,2016-04-07 20:00:00,2999,2016-04-07,2016,4,Apr,20,Thursday,False,3.3,Low,False
None,276.08,0.0,0.0,90,Rain,light rain,2016-04-07 22:00:00,3057,2016-04-07,2016,4,Apr,22,Thursday,False,2.93,Low,False
None,275.72,0.0,0.0,90,Rain,light rain,2016-04-08 00:00:00,739,2016-04-08,2016,4,Apr,0,Friday,False,2.57,Low,False
None,274.76,0.0,0.0,90,Snow,light snow,2016-04-08 01:00:00,398,2016-04-08,2016,4,Apr,1,Friday,False,1.61,Low,False
None,274.32,0.0,0.0,90,Clouds,overcast clouds,2016-04-08 02:00:00,365,2016-04-08,2016,4,Apr,2,Friday,False,1.17,Low,False
None,273.49,0.0,0.0,1,Clear,sky is clear,2016-04-08 03:00:00,402,2016-04-08,2016,4,Apr,3,Friday,False,0.34,Low,False
None,272.6,0.0,0.0,1,Clear,sky is clear,2016-04-08 04:00:00,783,2016-04-08,2016,4,Apr,4,Friday,False,-0.55,Low,False
None,272.21,0.0,0.0,90,Clouds,overcast clouds,2016-04-08 05:00:00,2556,2016-04-08,2016,4,Apr,5,Friday,False,-0.94,Low,False
None,272.49,0.0,0.0,90,Clouds,overcast clouds,2016-04-08 06:00:00,5529,2016-04-08,2016,4,Apr,6,Friday,False,-0.66,High,False
None,272.62,0.0,0.0,90,Snow,light snow,2016-04-08 07:00:00,6670,2016-04-08,2016,4,Apr,7,Friday,False,-0.53,High,False
None,272.62,0.0,0.0,90,Snow,light snow,2016-04-08 08:00:00,5939,2016-04-08,2016,4,Apr,8,Friday,False,-0.53,High,False
None,272.08,0.0,0.0,90,Snow,light snow,2016-04-08 09:00:00,5038,2016-04-08,2016,4,Apr,9,Friday,False,-1.07,Medium,False
None,272.55,0.0,0.0,90,Snow,snow,2016-04-08 10:00:00,4539,2016-04-08,2016,4,Apr,10,Friday,False,-0.6,Medium,False
None,272.37,0.0,0.0,90,Snow,light snow,2016-04-08 11:00:00,4989,2016-04-08,2016,4,Apr,11,Friday,False,-0.78,Medium,False
None,272.75,0.0,0.0,75,Snow,light snow,2016-04-08 12:00:00,5329,2016-04-08,2016,4,Apr,12,Friday,False,-0.4,Medium,False
None,273.53,0.9,0.0,90,Snow,light snow,2016-04-08 13:00:00,5418,2016-04-08,2016,4,Apr,13,Friday,False,0.38,Medium,False
None,273.86,0.0,0.0,75,Snow,snow,2016-04-08 14:00:00,5818,2016-04-08,2016,4,Apr,14,Friday,False,0.71,High,False
None,274.36,0.0,0.0,75,Clouds,broken clouds,2016-04-08 16:00:00,6670,2016-04-08,2016,4,Apr,16,Friday,False,1.21,High,False
None,274.21,0.0,0.0,40,Clouds,scattered clouds,2016-04-08 17:00:00,6030,2016-04-08,2016,4,Apr,17,Friday,False,1.06,High,False
None,273.38,0.0,0.0,40,Clouds,scattered clouds,2016-04-08 18:00:00,4696,2016-04-08,2016,4,Apr,18,Friday,False,0.23,Medium,False
None,272.48,0.0,0.0,1,Clear,sky is clear,2016-04-08 19:00:00,3919,2016-04-08,2016,4,Apr,19,Friday,False,-0.67,Low,False
None,271.42,0.0,0.0,40,Clouds,scattered clouds,2016-04-08 20:00:00,3282,2016-04-08,2016,4,Apr,20,Friday,False,-1.73,Low,False
None,270.6,0.0,0.0,1,Clear,sky is clear,2016-04-08 22:00:00,2552,2016-04-08,2016,4,Apr,22,Friday,False,-2.55,Low,False
None,269.44,0.0,0.0,1,Clear,sky is clear,2016-04-08 23:00:00,1777,2016-04-08,2016,4,Apr,23,Friday,False,-3.71,Low,False
None,268.81,0.0,0.0,1,Clear,sky is clear,2016-04-09 00:00:00,1289,2016-04-09,2016,4,Apr,0,Saturday,True,-4.34,Low,False
None,267.79,0.0,0.0,1,Clear,sky is clear,2016-04-09 01:00:00,751,2016-04-09,2016,4,Apr,1,Saturday,True,-5.36,Low,False
None,267.2,0.0,0.0,1,Clear,sky is clear,2016-04-09 02:00:00,571,2016-04-09,2016,4,Apr,2,Saturday,True,-5.95,Low,False
None,266.63,0.0,0.0,1,Clear,sky is clear,2016-04-09 03:00:00,368,2016-04-09,2016,4,Apr,3,Saturday,True,-6.52,Low,False
None,265.65,0.0,0.0,1,Clear,sky is clear,2016-04-09 04:00:00,382,2016-04-09,2016,4,Apr,4,Saturday,True,-7.5,Low,False
None,264.95,0.0,0.0,1,Clear,sky is clear,2016-04-09 05:00:00,712,2016-04-09,2016,4,Apr,5,Saturday,True,-8.2,Low,False
None,264.62,0.0,0.0,40,Clouds,scattered clouds,2016-04-09 06:00:00,1539,2016-04-09,2016,4,Apr,6,Saturday,True,-8.53,Low,False
None,265.18,0.0,0.0,1,Clear,sky is clear,2016-04-09 07:00:00,2294,2016-04-09,2016,4,Apr,7,Saturday,True,-7.97,Low,False
None,268.81,0.0,0.0,1,Clear,sky is clear,2016-04-09 08:00:00,3210,2016-04-09,2016,4,Apr,8,Saturday,True,-4.34,Low,False
None,270.15,0.0,0.0,1,Clear,sky is clear,2016-04-09 09:00:00,3928,2016-04-09,2016,4,Apr,9,Saturday,True,-3.0,Low,False
None,271.41,0.0,0.0,1,Clear,sky is clear,2016-04-09 10:00:00,4434,2016-04-09,2016,4,Apr,10,Saturday,True,-1.74,Low,False
None,272.9,0.0,0.0,75,Clouds,broken clouds,2016-04-09 12:00:00,5108,2016-04-09,2016,4,Apr,12,Saturday,True,-0.25,Medium,False
None,274.44,0.0,0.0,1,Clear,sky is clear,2016-04-09 13:00:00,5095,2016-04-09,2016,4,Apr,13,Saturday,True,1.29,Medium,False
None,275.9,0.0,0.0,1,Clear,sky is clear,2016-04-09 14:00:00,5083,2016-04-09,2016,4,Apr,14,Saturday,True,2.75,Medium,False
None,277.01,0.0,0.0,1,Clear,sky is clear,2016-04-09 15:00:00,4873,2016-04-09,2016,4,Apr,15,Saturday,True,3.86,Medium,False
None,277.79,0.0,0.0,1,Clear,sky is clear,2016-04-09 17:00:00,4590,2016-04-09,2016,4,Apr,17,Saturday,True,4.64,Medium,False
None,278.3,0.0,0.0,1,Clear,sky is clear,2016-04-09 18:00:00,4393,2016-04-09,2016,4,Apr,18,Saturday,True,5.15,Low,False
None,277.74,0.0,0.0,1,Clear,sky is clear,2016-04-09 19:00:00,3565,2016-04-09,2016,4,Apr,19,Saturday,True,4.59,Low,False
None,277.28,0.0,0.0,1,Clear,sky is clear,2016-04-09 21:00:00,4490,2016-04-09,2016,4,Apr,21,Saturday,True,4.13,Low,False
None,276.58,0.0,0.0,1,Clear,sky is clear,2016-04-09 22:00:00,3360,2016-04-09,2016,4,Apr,22,Saturday,True,3.43,Low,False
None,276.28,0.0,0.0,1,Clear,sky is clear,2016-04-09 23:00:00,2071,2016-04-09,2016,4,Apr,23,Saturday,True,3.13,Low,False
None,275.79,0.0,0.0,1,Clear,sky is clear,2016-04-10 00:00:00,1289,2016-04-10,2016,4,Apr,0,Sunday,True,2.64,Low,False
None,275.79,0.0,0.0,1,Clear,sky is clear,2016-04-10 01:00:00,751,2016-04-10,2016,4,Apr,1,Sunday,True,2.64,Low,False
None,276.15,0.0,0.0,75,Clouds,broken clouds,2016-04-10 03:00:00,368,2016-04-10,2016,4,Apr,3,Sunday,True,3.0,Low,False
None,276.02,0.0,0.0,1,Clear,sky is clear,2016-04-10 04:00:00,382,2016-04-10,2016,4,Apr,4,Sunday,True,2.87,Low,False
None,275.96,0.0,0.0,1,Clear,sky is clear,2016-04-10 05:00:00,654,2016-04-10,2016,4,Apr,5,Sunday,True,2.81,Low,False
None,275.55,0.0,0.0,75,Clouds,broken clouds,2016-04-10 06:00:00,1351,2016-04-10,2016,4,Apr,6,Sunday,True,2.4,Low,False
None,275.86,0.0,0.0,75,Clouds,broken clouds,2016-04-10 08:00:00,2759,2016-04-10,2016,4,Apr,8,Sunday,True,2.71,Low,False
None,279.21,0.0,0.0,75,Clouds,broken clouds,2016-04-10 09:00:00,3364,2016-04-10,2016,4,Apr,9,Sunday,True,6.06,Low,False
None,280.88,0.0,0.0,1,Clear,sky is clear,2016-04-10 10:00:00,3636,2016-04-10,2016,4,Apr,10,Sunday,True,7.73,Low,False
